Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	144.895	151.205	500	1600	S17_20180306_080003	SVM	0.387	female.gibbon
2	Spectrogram 1	1	144.895	151.205	500	1600	S17_20180306_080003	RF	0.12	female.gibbon
3	Spectrogram 1	1	189.036	197.517	500	1600	S17_20180306_080003	SVM	0.199	female.gibbon
4	Spectrogram 1	1	189.036	197.517	500	1600	S17_20180306_080003	RF	0.214	female.gibbon
5	Spectrogram 1	1	207.587	213.697	500	1600	S17_20180306_080003	SVM	0.451	female.gibbon
6	Spectrogram 1	1	207.587	213.697	500	1600	S17_20180306_080003	RF	0.278	female.gibbon
7	Spectrogram 1	1	440.565	446.675	500	1600	S17_20180306_080003	SVM	0.228	female.gibbon
8	Spectrogram 1	1	440.565	446.675	500	1600	S17_20180306_080003	RF	0.15	female.gibbon
9	Spectrogram 1	1	531.388	540.128	500	1600	S17_20180306_080003	SVM	0.644	female.gibbon
10	Spectrogram 1	1	531.388	540.128	500	1600	S17_20180306_080003	RF	0.176	female.gibbon
11	Spectrogram 1	1	546.468	568.409	500	1600	S17_20180306_080003	SVM	0.375	female.gibbon
12	Spectrogram 1	1	546.468	568.409	500	1600	S17_20180306_080003	RF	0.184	female.gibbon
13	Spectrogram 1	1	577.729	585.24	500	1600	S17_20180306_080003	SVM	0.307	female.gibbon
14	Spectrogram 1	1	577.729	585.24	500	1600	S17_20180306_080003	RF	0.262	female.gibbon
15	Spectrogram 1	1	610.13	615.911	500	1600	S17_20180306_080003	SVM	0.47	female.gibbon
16	Spectrogram 1	1	610.13	615.911	500	1600	S17_20180306_080003	RF	0.166	female.gibbon
17	Spectrogram 1	1	624.781	634.311	500	1600	S17_20180306_080003	SVM	0.485	female.gibbon
18	Spectrogram 1	1	624.781	634.311	500	1600	S17_20180306_080003	RF	0.214	female.gibbon
19	Spectrogram 1	1	702.883	710.204	500	1600	S17_20180306_080003	SVM	0.261	female.gibbon
20	Spectrogram 1	1	702.883	710.204	500	1600	S17_20180306_080003	RF	0.15	female.gibbon
21	Spectrogram 1	1	900	905.08	500	1600	S17_20180306_080003	SVM	0.408	female.gibbon
22	Spectrogram 1	1	900	905.08	500	1600	S17_20180306_080003	RF	0.192	female.gibbon
23	Spectrogram 1	1	908.06	915.181	500	1600	S17_20180306_080003	SVM	0.365	female.gibbon
24	Spectrogram 1	1	908.06	915.181	500	1600	S17_20180306_080003	RF	0.164	female.gibbon
25	Spectrogram 1	1	929.211	949.682	500	1600	S17_20180306_080003	SVM	0.308	female.gibbon
26	Spectrogram 1	1	929.211	949.682	500	1600	S17_20180306_080003	RF	0.284	female.gibbon
27	Spectrogram 1	1	964.522	985.413	500	1600	S17_20180306_080003	SVM	0.2415	female.gibbon
28	Spectrogram 1	1	964.522	985.413	500	1600	S17_20180306_080003	RF	0.185	female.gibbon
