Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	144.895	151.205	500	1600	S17_20180306_080003	SVM	0.639	female.gibbon
2	Spectrogram 1	1	144.895	151.205	500	1600	S17_20180306_080003	RF	0.256	female.gibbon
3	Spectrogram 1	1	189.036	197.517	500	1600	S17_20180306_080003	SVM	0.536	female.gibbon
4	Spectrogram 1	1	189.036	197.517	500	1600	S17_20180306_080003	RF	0.288	female.gibbon
5	Spectrogram 1	1	207.587	213.697	500	1600	S17_20180306_080003	SVM	0.632	female.gibbon
6	Spectrogram 1	1	207.587	213.697	500	1600	S17_20180306_080003	RF	0.334	female.gibbon
7	Spectrogram 1	1	440.565	446.675	500	1600	S17_20180306_080003	SVM	0.58	female.gibbon
8	Spectrogram 1	1	440.565	446.675	500	1600	S17_20180306_080003	RF	0.128	female.gibbon
9	Spectrogram 1	1	531.388	540.128	500	1600	S17_20180306_080003	SVM	0.674	female.gibbon
10	Spectrogram 1	1	531.388	540.128	500	1600	S17_20180306_080003	RF	0.27	female.gibbon
11	Spectrogram 1	1	546.468	568.409	500	1600	S17_20180306_080003	SVM	0.656	female.gibbon
12	Spectrogram 1	1	546.468	568.409	500	1600	S17_20180306_080003	RF	0.286	female.gibbon
13	Spectrogram 1	1	577.729	585.24	500	1600	S17_20180306_080003	SVM	0.558	female.gibbon
14	Spectrogram 1	1	577.729	585.24	500	1600	S17_20180306_080003	RF	0.3	female.gibbon
15	Spectrogram 1	1	610.13	615.911	500	1600	S17_20180306_080003	SVM	0.669	female.gibbon
16	Spectrogram 1	1	610.13	615.911	500	1600	S17_20180306_080003	RF	0.276	female.gibbon
17	Spectrogram 1	1	624.781	634.311	500	1600	S17_20180306_080003	SVM	0.602	female.gibbon
18	Spectrogram 1	1	624.781	634.311	500	1600	S17_20180306_080003	RF	0.284	female.gibbon
19	Spectrogram 1	1	702.883	710.204	500	1600	S17_20180306_080003	SVM	0.557	female.gibbon
20	Spectrogram 1	1	702.883	710.204	500	1600	S17_20180306_080003	RF	0.198	female.gibbon
21	Spectrogram 1	1	900	905.08	500	1600	S17_20180306_080003	SVM	0.681	female.gibbon
22	Spectrogram 1	1	900	905.08	500	1600	S17_20180306_080003	RF	0.254	female.gibbon
23	Spectrogram 1	1	908.06	915.181	500	1600	S17_20180306_080003	SVM	0.606	female.gibbon
24	Spectrogram 1	1	908.06	915.181	500	1600	S17_20180306_080003	RF	0.292	female.gibbon
25	Spectrogram 1	1	929.211	949.682	500	1600	S17_20180306_080003	SVM	0.5425	female.gibbon
26	Spectrogram 1	1	929.211	949.682	500	1600	S17_20180306_080003	RF	0.355	female.gibbon
27	Spectrogram 1	1	964.522	985.413	500	1600	S17_20180306_080003	SVM	0.523	female.gibbon
28	Spectrogram 1	1	964.522	985.413	500	1600	S17_20180306_080003	RF	0.18	female.gibbon
29	Spectrogram 1	1	996.303	1001.793	500	1600	S17_20180306_080003	SVM	0.681	female.gibbon
30	Spectrogram 1	1	996.303	1001.793	500	1600	S17_20180306_080003	RF	0.264	female.gibbon
31	Spectrogram 1	1	1026.124	1036.255	500	1600	S17_20180306_080003	SVM	0.483	female.gibbon
32	Spectrogram 1	1	1026.124	1036.255	500	1600	S17_20180306_080003	RF	0.408	female.gibbon
33	Spectrogram 1	1	1224.581	1229.771	500	1600	S17_20180306_080003	SVM	0.52	female.gibbon
34	Spectrogram 1	1	1224.581	1229.771	500	1600	S17_20180306_080003	RF	0.246	female.gibbon
35	Spectrogram 1	1	1246.722	1251.862	500	1600	S17_20180306_080003	SVM	0.617	female.gibbon
