Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	150.305	158.775	500	1600	S17_20180219_080003	SVM	0.029	female.gibbon
2	Spectrogram 1	1	150.305	158.775	500	1600	S17_20180219_080003	RF	0.088	female.gibbon
3	Spectrogram 1	1	179.956	185.116	500	1600	S17_20180219_080003	SVM	0.034	female.gibbon
4	Spectrogram 1	1	179.956	185.116	500	1600	S17_20180219_080003	RF	0.09	female.gibbon
5	Spectrogram 1	1	246.178	252.048	500	1600	S17_20180219_080003	SVM	0.042	female.gibbon
6	Spectrogram 1	1	246.178	252.048	500	1600	S17_20180219_080003	RF	0.13	female.gibbon
7	Spectrogram 1	1	266.609	273.789	500	1600	S17_20180219_080003	SVM	0.036	female.gibbon
8	Spectrogram 1	1	266.609	273.789	500	1600	S17_20180219_080003	RF	0.082	female.gibbon
9	Spectrogram 1	1	283.229	295.84	500	1600	S17_20180219_080003	SVM	0.097	female.gibbon
10	Spectrogram 1	1	283.229	295.84	500	1600	S17_20180219_080003	RF	0.16	female.gibbon
11	Spectrogram 1	1	308.58	314.13	500	1600	S17_20180219_080003	SVM	0.232	female.gibbon
12	Spectrogram 1	1	308.58	314.13	500	1600	S17_20180219_080003	RF	0.332	female.gibbon
13	Spectrogram 1	1	349.912	355.202	500	1600	S17_20180219_080003	SVM	0.053	female.gibbon
14	Spectrogram 1	1	349.912	355.202	500	1600	S17_20180219_080003	RF	0.14	female.gibbon
15	Spectrogram 1	1	385.793	392.383	500	1600	S17_20180219_080003	SVM	0.046	female.gibbon
16	Spectrogram 1	1	385.793	392.383	500	1600	S17_20180219_080003	RF	0.066	female.gibbon
17	Spectrogram 1	1	462.655	468.306	500	1600	S17_20180219_080003	SVM	0.064	female.gibbon
18	Spectrogram 1	1	462.655	468.306	500	1600	S17_20180219_080003	RF	0.132	female.gibbon
19	Spectrogram 1	1	499.827	504.997	500	1600	S17_20180219_080003	SVM	0.087	female.gibbon
20	Spectrogram 1	1	499.827	504.997	500	1600	S17_20180219_080003	RF	0.12	female.gibbon
21	Spectrogram 1	1	530.258	535.378	500	1600	S17_20180219_080003	SVM	0.07	female.gibbon
22	Spectrogram 1	1	530.258	535.378	500	1600	S17_20180219_080003	RF	0.11	female.gibbon
23	Spectrogram 1	1	540.688	549.378	500	1600	S17_20180219_080003	SVM	0.032	female.gibbon
24	Spectrogram 1	1	540.688	549.378	500	1600	S17_20180219_080003	RF	0.05	female.gibbon
25	Spectrogram 1	1	556.779	564.329	500	1600	S17_20180219_080003	SVM	0.085	female.gibbon
26	Spectrogram 1	1	556.779	564.329	500	1600	S17_20180219_080003	RF	0.15	female.gibbon
27	Spectrogram 1	1	570.339	576.729	500	1600	S17_20180219_080003	SVM	0.077	female.gibbon
28	Spectrogram 1	1	570.339	576.729	500	1600	S17_20180219_080003	RF	0.142	female.gibbon
29	Spectrogram 1	1	584.22	591.08	500	1600	S17_20180219_080003	SVM	0.049	female.gibbon
