Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	375.563	381.653	500	1600	S11_20180413_060002	SVM	0.126	female.gibbon
2	Spectrogram 1	1	375.563	381.653	500	1600	S11_20180413_060002	RF	0.396	female.gibbon
3	Spectrogram 1	1	624.291	629.471	500	1600	S11_20180413_060002	SVM	0.09	female.gibbon
4	Spectrogram 1	1	624.291	629.471	500	1600	S11_20180413_060002	RF	0.192	female.gibbon
5	Spectrogram 1	1	645.192	650.662	500	1600	S11_20180413_060002	SVM	0.059	female.gibbon
6	Spectrogram 1	1	645.192	650.662	500	1600	S11_20180413_060002	RF	0.228	female.gibbon
7	Spectrogram 1	1	780.536	785.816	500	1600	S11_20180413_060002	SVM	0.05	female.gibbon
8	Spectrogram 1	1	780.536	785.816	500	1600	S11_20180413_060002	RF	0.188	female.gibbon
9	Spectrogram 1	1	987.853	994.053	500	1600	S11_20180413_060002	SVM	0.068	female.gibbon
10	Spectrogram 1	1	987.853	994.053	500	1600	S11_20180413_060002	RF	0.094	female.gibbon
11	Spectrogram 1	1	1031.984	1037.125	500	1600	S11_20180413_060002	SVM	0.177	female.gibbon
12	Spectrogram 1	1	1031.984	1037.125	500	1600	S11_20180413_060002	RF	0.12	female.gibbon
13	Spectrogram 1	1	1297.413	1302.633	500	1600	S11_20180413_060002	SVM	0.262	female.gibbon
14	Spectrogram 1	1	1297.413	1302.633	500	1600	S11_20180413_060002	RF	0.166	female.gibbon
15	Spectrogram 1	1	1306.004	1313.434	500	1600	S11_20180413_060002	SVM	0.096	female.gibbon
16	Spectrogram 1	1	1306.004	1313.434	500	1600	S11_20180413_060002	RF	0.106	female.gibbon
17	Spectrogram 1	1	1644.955	1650.965	500	1600	S11_20180413_060002	SVM	0.229	female.gibbon
18	Spectrogram 1	1	1644.955	1650.965	500	1600	S11_20180413_060002	RF	0.16	female.gibbon
19	Spectrogram 1	1	1836.311	1841.381	500	1600	S11_20180413_060002	SVM	0.231	female.gibbon
20	Spectrogram 1	1	1836.311	1841.381	500	1600	S11_20180413_060002	RF	0.1	female.gibbon
21	Spectrogram 1	1	1847.722	1854.692	500	1600	S11_20180413_060002	SVM	0.062	female.gibbon
22	Spectrogram 1	1	1847.722	1854.692	500	1600	S11_20180413_060002	RF	0.094	female.gibbon
23	Spectrogram 1	1	1928.874	1934.215	500	1600	S11_20180413_060002	SVM	0.195	female.gibbon
24	Spectrogram 1	1	1928.874	1934.215	500	1600	S11_20180413_060002	RF	0.144	female.gibbon
25	Spectrogram 1	1	1940.715	1946.105	500	1600	S11_20180413_060002	SVM	0.18	female.gibbon
26	Spectrogram 1	1	1940.715	1946.105	500	1600	S11_20180413_060002	RF	0.122	female.gibbon
27	Spectrogram 1	1	2129.671	2134.791	500	1600	S11_20180413_060002	SVM	0.116	female.gibbon
28	Spectrogram 1	1	2129.671	2134.791	500	1600	S11_20180413_060002	RF	0.112	female.gibbon
29	Spectrogram 1	1	2493.033	2499.083	500	1600	S11_20180413_060002	SVM	0.096	female.gibbon
30	Spectrogram 1	1	2493.033	2499.083	500	1600	S11_20180413_060002	RF	0.114	female.gibbon
31	Spectrogram 1	1	2867.746	2882.916	500	1600	S11_20180413_060002	SVM	0.475	female.gibbon
32	Spectrogram 1	1	2867.746	2882.916	500	1600	S11_20180413_060002	RF	0.498	female.gibbon
33	Spectrogram 1	1	3154.365	3160.725	500	1600	S11_20180413_060002	SVM	0.082	female.gibbon
34	Spectrogram 1	1	3154.365	3160.725	500	1600	S11_20180413_060002	RF	0.14	female.gibbon
35	Spectrogram 1	1	3335.511	3347.452	500	1600	S11_20180413_060002	SVM	0.106	female.gibbon
36	Spectrogram 1	1	3335.511	3347.452	500	1600	S11_20180413_060002	RF	0.054	female.gibbon
37	Spectrogram 1	1	4185.53	4191.69	500	1600	S11_20180413_060002	SVM	0.018	female.gibbon
38	Spectrogram 1	1	4185.53	4191.69	500	1600	S11_20180413_060002	RF	0.04	female.gibbon
39	Spectrogram 1	1	4801.71	4808.2	500	1600	S11_20180413_060002	SVM	0.02	female.gibbon
40	Spectrogram 1	1	4801.71	4808.2	500	1600	S11_20180413_060002	RF	0.066	female.gibbon
41	Spectrogram 1	1	5172.182	5181.073	500	1600	S11_20180413_060002	SVM	0.008	female.gibbon
42	Spectrogram 1	1	5172.182	5181.073	500	1600	S11_20180413_060002	RF	0.042	female.gibbon
43	Spectrogram 1	1	5493.413	5499.883	500	1600	S11_20180413_060002	SVM	0.073	female.gibbon
44	Spectrogram 1	1	5493.413	5499.883	500	1600	S11_20180413_060002	RF	0.092	female.gibbon
45	Spectrogram 1	1	5847.385	5866.876	500	1600	S11_20180413_060002	SVM	0.475	female.gibbon
46	Spectrogram 1	1	5847.385	5866.876	500	1600	S11_20180413_060002	RF	0.468	female.gibbon
47	Spectrogram 1	1	5871.386	5878.016	500	1600	S11_20180413_060002	SVM	0.239	female.gibbon
48	Spectrogram 1	1	5871.386	5878.016	500	1600	S11_20180413_060002	RF	0.4	female.gibbon
49	Spectrogram 1	1	5907.767	5914.387	500	1600	S11_20180413_060002	SVM	0.268	female.gibbon
50	Spectrogram 1	1	5907.767	5914.387	500	1600	S11_20180413_060002	RF	0.486	female.gibbon
51	Spectrogram 1	1	5920.777	5930.038	500	1600	S11_20180413_060002	SVM	0.94	female.gibbon
52	Spectrogram 1	1	5920.777	5930.038	500	1600	S11_20180413_060002	RF	0.796	female.gibbon
