Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
54	Spectrogram 1	1	1134.448	1141.268	500	1600	S17_20180219_080003	RF	0.192	female.gibbon
55	Spectrogram 1	1	1239.221	1245.822	500	1600	S17_20180219_080003	SVM	0.512	female.gibbon
56	Spectrogram 1	1	1239.221	1245.822	500	1600	S17_20180219_080003	RF	0.402	female.gibbon
57	Spectrogram 1	1	1302.193	1307.564	500	1600	S17_20180219_080003	SVM	0.052	female.gibbon
58	Spectrogram 1	1	1302.193	1307.564	500	1600	S17_20180219_080003	RF	0.068	female.gibbon
59	Spectrogram 1	1	1355.355	1366.406	500	1600	S17_20180219_080003	SVM	0.038	female.gibbon
60	Spectrogram 1	1	1355.355	1366.406	500	1600	S17_20180219_080003	RF	0.132	female.gibbon
61	Spectrogram 1	1	1370.876	1377.746	500	1600	S17_20180219_080003	SVM	0.186	female.gibbon
62	Spectrogram 1	1	1370.876	1377.746	500	1600	S17_20180219_080003	RF	0.222	female.gibbon
63	Spectrogram 1	1	1418.997	1424.538	500	1600	S17_20180219_080003	SVM	0.606	female.gibbon
64	Spectrogram 1	1	1418.997	1424.538	500	1600	S17_20180219_080003	RF	0.41	female.gibbon
65	Spectrogram 1	1	1662.095	1671.566	500	1600	S17_20180219_080003	SVM	0.366	female.gibbon
66	Spectrogram 1	1	1662.095	1671.566	500	1600	S17_20180219_080003	RF	0.268	female.gibbon
67	Spectrogram 1	1	2068.839	2076.119	500	1600	S17_20180219_080003	SVM	0.545	female.gibbon
68	Spectrogram 1	1	2068.839	2076.119	500	1600	S17_20180219_080003	RF	0.374	female.gibbon
69	Spectrogram 1	1	2241.975	2247.035	500	1600	S17_20180219_080003	SVM	0.056	female.gibbon
70	Spectrogram 1	1	2241.975	2247.035	500	1600	S17_20180219_080003	RF	0.122	female.gibbon
71	Spectrogram 1	1	2263.945	2270.656	500	1600	S17_20180219_080003	SVM	0.03	female.gibbon
72	Spectrogram 1	1	2263.945	2270.656	500	1600	S17_20180219_080003	RF	0.122	female.gibbon
73	Spectrogram 1	1	2455.972	2462.202	500	1600	S17_20180219_080003	SVM	0.045	female.gibbon
74	Spectrogram 1	1	2455.972	2462.202	500	1600	S17_20180219_080003	RF	0.176	female.gibbon
75	Spectrogram 1	1	2488.023	2493.363	500	1600	S17_20180219_080003	SVM	0.092	female.gibbon
76	Spectrogram 1	1	2488.023	2493.363	500	1600	S17_20180219_080003	RF	0.162	female.gibbon
77	Spectrogram 1	1	3151.605	3156.765	500	1600	S17_20180219_080003	SVM	0.156	female.gibbon
78	Spectrogram 1	1	3151.605	3156.765	500	1600	S17_20180219_080003	RF	0.162	female.gibbon
79	Spectrogram 1	1	3207.017	3212.577	500	1600	S17_20180219_080003	SVM	0.087	female.gibbon
80	Spectrogram 1	1	3207.017	3212.577	500	1600	S17_20180219_080003	RF	0.176	female.gibbon
81	Spectrogram 1	1	3316.561	3322.801	500	1600	S17_20180219_080003	SVM	0.42	female.gibbon
82	Spectrogram 1	1	3316.561	3322.801	500	1600	S17_20180219_080003	RF	0.376	female.gibbon
83	Spectrogram 1	1	3730.434	3735.865	500	1600	S17_20180219_080003	SVM	0.043	female.gibbon
84	Spectrogram 1	1	3730.434	3735.865	500	1600	S17_20180219_080003	RF	0.14	female.gibbon
85	Spectrogram 1	1	4105.347	4112.567	500	1600	S17_20180219_080003	SVM	0.039	female.gibbon
86	Spectrogram 1	1	4105.347	4112.567	500	1600	S17_20180219_080003	RF	0.17	female.gibbon
87	Spectrogram 1	1	4116.867	4127.308	500	1600	S17_20180219_080003	SVM	0.047	female.gibbon
88	Spectrogram 1	1	4116.867	4127.308	500	1600	S17_20180219_080003	RF	0.166	female.gibbon
89	Spectrogram 1	1	4137.978	4143.488	500	1600	S17_20180219_080003	SVM	0.123	female.gibbon
90	Spectrogram 1	1	4137.978	4143.488	500	1600	S17_20180219_080003	RF	0.238	female.gibbon
91	Spectrogram 1	1	4543.891	4549.692	500	1600	S17_20180219_080003	SVM	0.153	female.gibbon
92	Spectrogram 1	1	4543.891	4549.692	500	1600	S17_20180219_080003	RF	0.122	female.gibbon
93	Spectrogram 1	1	5090.8	5095.94	500	1600	S17_20180219_080003	SVM	0.281	female.gibbon
94	Spectrogram 1	1	5090.8	5095.94	500	1600	S17_20180219_080003	RF	0.242	female.gibbon
95	Spectrogram 1	1	5520.574	5540.765	500	1600	S17_20180219_080003	SVM	0.169	female.gibbon
96	Spectrogram 1	1	5520.574	5540.765	500	1600	S17_20180219_080003	RF	0.363	female.gibbon
97	Spectrogram 1	1	5553.835	5560.115	500	1600	S17_20180219_080003	SVM	0.195	female.gibbon
98	Spectrogram 1	1	5553.835	5560.115	500	1600	S17_20180219_080003	RF	0.286	female.gibbon
99	Spectrogram 1	1	5564.866	5570.026	500	1600	S17_20180219_080003	SVM	0.402	female.gibbon
100	Spectrogram 1	1	5564.866	5570.026	500	1600	S17_20180219_080003	RF	0.32	female.gibbon
101	Spectrogram 1	1	5595.027	5600.137	500	1600	S17_20180219_080003	SVM	0.386	female.gibbon
102	Spectrogram 1	1	5595.027	5600.137	500	1600	S17_20180219_080003	RF	0.28	female.gibbon
103	Spectrogram 1	1	5614.707	5624.908	500	1600	S17_20180219_080003	SVM	0.27	female.gibbon
104	Spectrogram 1	1	5614.707	5624.908	500	1600	S17_20180219_080003	RF	0.162	female.gibbon
105	Spectrogram 1	1	5750.072	5778.053	500	1600	S17_20180219_080003	SVM	0.5885	female.gibbon
106	Spectrogram 1	1	5750.072	5778.053	500	1600	S17_20180219_080003	RF	0.475	female.gibbon
107	Spectrogram 1	1	5861.355	5870.556	500	1600	S17_20180219_080003	SVM	0.516	female.gibbon
108	Spectrogram 1	1	5861.355	5870.556	500	1600	S17_20180219_080003	RF	0.304	female.gibbon
109	Spectrogram 1	1	5941.238	5950.748	500	1600	S17_20180219_080003	SVM	0.259	female.gibbon
110	Spectrogram 1	1	5941.238	5950.748	500	1600	S17_20180219_080003	RF	0.16	female.gibbon
111	Spectrogram 1	1	6634.021	6639.321	500	1600	S17_20180219_080003	SVM	0.047	female.gibbon
112	Spectrogram 1	1	6634.021	6639.321	500	1600	S17_20180219_080003	RF	0.13	female.gibbon
113	Spectrogram 1	1	6809.617	6814.817	500	1600	S17_20180219_080003	SVM	0.209	female.gibbon
114	Spectrogram 1	1	6809.617	6814.817	500	1600	S17_20180219_080003	RF	0.242	female.gibbon
