Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	375.563	381.653	500	1600	S11_20180413_060002	SVM	0.482	female.gibbon
2	Spectrogram 1	1	375.563	381.653	500	1600	S11_20180413_060002	RF	0.364	female.gibbon
3	Spectrogram 1	1	624.291	629.471	500	1600	S11_20180413_060002	SVM	0.38	female.gibbon
4	Spectrogram 1	1	624.291	629.471	500	1600	S11_20180413_060002	RF	0.316	female.gibbon
5	Spectrogram 1	1	645.192	650.662	500	1600	S11_20180413_060002	SVM	0.273	female.gibbon
6	Spectrogram 1	1	645.192	650.662	500	1600	S11_20180413_060002	RF	0.324	female.gibbon
7	Spectrogram 1	1	780.536	785.816	500	1600	S11_20180413_060002	SVM	0.358	female.gibbon
8	Spectrogram 1	1	780.536	785.816	500	1600	S11_20180413_060002	RF	0.308	female.gibbon
9	Spectrogram 1	1	987.853	994.053	500	1600	S11_20180413_060002	SVM	0.314	female.gibbon
10	Spectrogram 1	1	987.853	994.053	500	1600	S11_20180413_060002	RF	0.116	female.gibbon
11	Spectrogram 1	1	1031.984	1037.125	500	1600	S11_20180413_060002	SVM	0.453	female.gibbon
12	Spectrogram 1	1	1031.984	1037.125	500	1600	S11_20180413_060002	RF	0.152	female.gibbon
13	Spectrogram 1	1	1297.413	1302.633	500	1600	S11_20180413_060002	SVM	0.508	female.gibbon
14	Spectrogram 1	1	1297.413	1302.633	500	1600	S11_20180413_060002	RF	0.314	female.gibbon
15	Spectrogram 1	1	1306.004	1313.434	500	1600	S11_20180413_060002	SVM	0.438	female.gibbon
16	Spectrogram 1	1	1306.004	1313.434	500	1600	S11_20180413_060002	RF	0.252	female.gibbon
17	Spectrogram 1	1	1644.955	1650.965	500	1600	S11_20180413_060002	SVM	0.397	female.gibbon
18	Spectrogram 1	1	1644.955	1650.965	500	1600	S11_20180413_060002	RF	0.21	female.gibbon
19	Spectrogram 1	1	1836.311	1841.381	500	1600	S11_20180413_060002	SVM	0.527	female.gibbon
20	Spectrogram 1	1	1836.311	1841.381	500	1600	S11_20180413_060002	RF	0.23	female.gibbon
21	Spectrogram 1	1	1847.722	1854.692	500	1600	S11_20180413_060002	SVM	0.267	female.gibbon
22	Spectrogram 1	1	1847.722	1854.692	500	1600	S11_20180413_060002	RF	0.212	female.gibbon
23	Spectrogram 1	1	1928.874	1934.215	500	1600	S11_20180413_060002	SVM	0.485	female.gibbon
24	Spectrogram 1	1	1928.874	1934.215	500	1600	S11_20180413_060002	RF	0.206	female.gibbon
25	Spectrogram 1	1	1940.715	1946.105	500	1600	S11_20180413_060002	SVM	0.44	female.gibbon
