Date,Time start,Time end,Call type,Quality,Duration
20180224,7:19:05,7:32:11,duet,med,0:13:06
20180306,6:53:22,7:12:32,duet,low,0:19:10
20180307,7:52:35,8:07:33,duet,low,0:14:58
20180314,8:02:32,8:22:32,duet,low,0:20:00
20180407,8:02:32,8:17:33,duet,low,0:15:01
20180408,7:32:32,8:02:32,duet,low,0:30:00
20180409,6:57:32,7:26:54,duet,low,0:29:22
20180413,8:24:54,8:41:15,duet,low,0:16:21
20180414,7:15:08,7:36,duet,med,0:20:52
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
