Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	219.997	226.698	500	1600	S17_20180226_100004	SVM	0.049	female.gibbon
2	Spectrogram 1	1	219.997	226.698	500	1600	S17_20180226_100004	RF	0.154	female.gibbon
3	Spectrogram 1	1	398.833	408.234	500	1600	S17_20180226_100004	SVM	0.105	female.gibbon
4	Spectrogram 1	1	398.833	408.234	500	1600	S17_20180226_100004	RF	0.172	female.gibbon
5	Spectrogram 1	1	421.784	454.765	500	1600	S17_20180226_100004	SVM	0.211	female.gibbon
6	Spectrogram 1	1	421.784	454.765	500	1600	S17_20180226_100004	RF	0.278	female.gibbon
7	Spectrogram 1	1	468.466	474.476	500	1600	S17_20180226_100004	SVM	0.026	female.gibbon
8	Spectrogram 1	1	468.466	474.476	500	1600	S17_20180226_100004	RF	0.202	female.gibbon
9	Spectrogram 1	1	475.796	481.086	500	1600	S17_20180226_100004	SVM	0.045	female.gibbon
10	Spectrogram 1	1	475.796	481.086	500	1600	S17_20180226_100004	RF	0.244	female.gibbon
11	Spectrogram 1	1	517.207	527.658	500	1600	S17_20180226_100004	SVM	0.024	female.gibbon
12	Spectrogram 1	1	517.207	527.658	500	1600	S17_20180226_100004	RF	0.2	female.gibbon
13	Spectrogram 1	1	605.57	633.111	500	1600	S17_20180226_100004	SVM	0.016	female.gibbon
14	Spectrogram 1	1	605.57	633.111	500	1600	S17_20180226_100004	RF	0.099	female.gibbon
15	Spectrogram 1	1	1096.957	1102.957	500	1600	S17_20180226_100004	SVM	0.026	female.gibbon
16	Spectrogram 1	1	1096.957	1102.957	500	1600	S17_20180226_100004	RF	0.136	female.gibbon
17	Spectrogram 1	1	1139.578	1146.238	500	1600	S17_20180226_100004	SVM	0.327	female.gibbon
18	Spectrogram 1	1	1139.578	1146.238	500	1600	S17_20180226_100004	RF	0.398	female.gibbon
19	Spectrogram 1	1	1169.329	1174.689	500	1600	S17_20180226_100004	SVM	0.137	female.gibbon
20	Spectrogram 1	1	1169.329	1174.689	500	1600	S17_20180226_100004	RF	0.238	female.gibbon
21	Spectrogram 1	1	1178.239	1187.32	500	1600	S17_20180226_100004	SVM	0.42	female.gibbon
22	Spectrogram 1	1	1178.239	1187.32	500	1600	S17_20180226_100004	RF	0.334	female.gibbon
23	Spectrogram 1	1	1227.251	1232.581	500	1600	S17_20180226_100004	SVM	0.455	female.gibbon
24	Spectrogram 1	1	1227.251	1232.581	500	1600	S17_20180226_100004	RF	0.544	female.gibbon
25	Spectrogram 1	1	1237.211	1244.421	500	1600	S17_20180226_100004	SVM	0.355	female.gibbon
26	Spectrogram 1	1	1237.211	1244.421	500	1600	S17_20180226_100004	RF	0.532	female.gibbon
27	Spectrogram 1	1	1266.712	1273.392	500	1600	S17_20180226_100004	SVM	0.402	female.gibbon
28	Spectrogram 1	1	1266.712	1273.392	500	1600	S17_20180226_100004	RF	0.352	female.gibbon
29	Spectrogram 1	1	1385.416	1391.286	500	1600	S17_20180226_100004	SVM	0.32	female.gibbon
30	Spectrogram 1	1	1385.416	1391.286	500	1600	S17_20180226_100004	RF	0.46	female.gibbon
31	Spectrogram 1	1	1439.428	1445.828	500	1600	S17_20180226_100004	SVM	0.47	female.gibbon
32	Spectrogram 1	1	1439.428	1445.828	500	1600	S17_20180226_100004	RF	0.44	female.gibbon
33	Spectrogram 1	1	1500	1506.68	500	1600	S17_20180226_100004	SVM	0.44	female.gibbon
34	Spectrogram 1	1	1500	1506.68	500	1600	S17_20180226_100004	RF	0.37	female.gibbon
35	Spectrogram 1	1	1508.82	1515.851	500	1600	S17_20180226_100004	SVM	0.299	female.gibbon
36	Spectrogram 1	1	1508.82	1515.851	500	1600	S17_20180226_100004	RF	0.316	female.gibbon
37	Spectrogram 1	1	1521.421	1530.511	500	1600	S17_20180226_100004	SVM	0.256	female.gibbon
38	Spectrogram 1	1	1521.421	1530.511	500	1600	S17_20180226_100004	RF	0.326	female.gibbon
39	Spectrogram 1	1	1877.863	1883.203	500	1600	S17_20180226_100004	SVM	0.252	female.gibbon
40	Spectrogram 1	1	1877.863	1883.203	500	1600	S17_20180226_100004	RF	0.296	female.gibbon
41	Spectrogram 1	1	1890.403	1903.383	500	1600	S17_20180226_100004	SVM	0.309	female.gibbon
42	Spectrogram 1	1	1890.403	1903.383	500	1600	S17_20180226_100004	RF	0.337	female.gibbon
43	Spectrogram 1	1	1925.164	1932.934	500	1600	S17_20180226_100004	SVM	0.213	female.gibbon
44	Spectrogram 1	1	1925.164	1932.934	500	1600	S17_20180226_100004	RF	0.27	female.gibbon
45	Spectrogram 1	1	1966.226	1971.746	500	1600	S17_20180226_100004	SVM	0.061	female.gibbon
46	Spectrogram 1	1	1966.226	1971.746	500	1600	S17_20180226_100004	RF	0.186	female.gibbon
47	Spectrogram 1	1	2238.945	2253.535	500	1600	S17_20180226_100004	SVM	0.237	female.gibbon
48	Spectrogram 1	1	2238.945	2253.535	500	1600	S17_20180226_100004	RF	0.3	female.gibbon
49	Spectrogram 1	1	2460.632	2466.562	500	1600	S17_20180226_100004	SVM	0.351	female.gibbon
50	Spectrogram 1	1	2460.632	2466.562	500	1600	S17_20180226_100004	RF	0.366	female.gibbon
51	Spectrogram 1	1	2559.935	2573.776	500	1600	S17_20180226_100004	SVM	0.013	female.gibbon
52	Spectrogram 1	1	2559.935	2573.776	500	1600	S17_20180226_100004	RF	0.128	female.gibbon
53	Spectrogram 1	1	3371.362	3376.913	500	1600	S17_20180226_100004	SVM	0.02	female.gibbon
54	Spectrogram 1	1	3371.362	3376.913	500	1600	S17_20180226_100004	RF	0.148	female.gibbon
