Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	205.177	212.427	500	1600	S20_20180219_080003	SVM	0.104	female.gibbon
2	Spectrogram 1	1	205.177	212.427	500	1600	S20_20180219_080003	RF	0.364	female.gibbon
3	Spectrogram 1	1	263.519	270.369	500	1600	S20_20180219_080003	SVM	0.115	female.gibbon
4	Spectrogram 1	1	263.519	270.369	500	1600	S20_20180219_080003	RF	0.282	female.gibbon
5	Spectrogram 1	1	277.369	283.55	500	1600	S20_20180219_080003	SVM	0.043	female.gibbon
6	Spectrogram 1	1	277.369	283.55	500	1600	S20_20180219_080003	RF	0.198	female.gibbon
7	Spectrogram 1	1	333.201	338.321	500	1600	S20_20180219_080003	SVM	0.138	female.gibbon
8	Spectrogram 1	1	333.201	338.321	500	1600	S20_20180219_080003	RF	0.34	female.gibbon
9	Spectrogram 1	1	430.544	435.655	500	1600	S20_20180219_080003	SVM	0.107	female.gibbon
10	Spectrogram 1	1	430.544	435.655	500	1600	S20_20180219_080003	RF	0.308	female.gibbon
11	Spectrogram 1	1	494.127	510.287	500	1600	S20_20180219_080003	SVM	0.0455	female.gibbon
12	Spectrogram 1	1	494.127	510.287	500	1600	S20_20180219_080003	RF	0.301	female.gibbon
13	Spectrogram 1	1	608.14	618.181	500	1600	S20_20180219_080003	SVM	0.046	female.gibbon
14	Spectrogram 1	1	608.14	618.181	500	1600	S20_20180219_080003	RF	0.244	female.gibbon
15	Spectrogram 1	1	619.251	628.521	500	1600	S20_20180219_080003	SVM	0.047	female.gibbon
16	Spectrogram 1	1	619.251	628.521	500	1600	S20_20180219_080003	RF	0.316	female.gibbon
17	Spectrogram 1	1	640.561	658.252	500	1600	S20_20180219_080003	SVM	0.093	female.gibbon
18	Spectrogram 1	1	640.561	658.252	500	1600	S20_20180219_080003	RF	0.2	female.gibbon
19	Spectrogram 1	1	970.072	978.073	500	1600	S20_20180219_080003	SVM	0.103	female.gibbon
20	Spectrogram 1	1	970.072	978.073	500	1600	S20_20180219_080003	RF	0.304	female.gibbon
21	Spectrogram 1	1	1035.375	1044.305	500	1600	S20_20180219_080003	SVM	0.124	female.gibbon
22	Spectrogram 1	1	1035.375	1044.305	500	1600	S20_20180219_080003	RF	0.202	female.gibbon
23	Spectrogram 1	1	1071.056	1076.266	500	1600	S20_20180219_080003	SVM	0.105	female.gibbon
24	Spectrogram 1	1	1071.056	1076.266	500	1600	S20_20180219_080003	RF	0.198	female.gibbon
25	Spectrogram 1	1	1337.255	1342.395	500	1600	S20_20180219_080003	SVM	0.101	female.gibbon
26	Spectrogram 1	1	1337.255	1342.395	500	1600	S20_20180219_080003	RF	0.222	female.gibbon
27	Spectrogram 1	1	1408.887	1414.607	500	1600	S20_20180219_080003	SVM	0.051	female.gibbon
28	Spectrogram 1	1	1408.887	1414.607	500	1600	S20_20180219_080003	RF	0.172	female.gibbon
29	Spectrogram 1	1	1512	1519.951	500	1600	S20_20180219_080003	SVM	0.068	female.gibbon
30	Spectrogram 1	1	1512	1519.951	500	1600	S20_20180219_080003	RF	0.242	female.gibbon
31	Spectrogram 1	1	1522.311	1538.021	500	1600	S20_20180219_080003	SVM	0.0785	female.gibbon
32	Spectrogram 1	1	1522.311	1538.021	500	1600	S20_20180219_080003	RF	0.289	female.gibbon
