Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	375.563	381.653	500	1600	S11_20180413_060002	SVM	0.246	female.gibbon
2	Spectrogram 1	1	375.563	381.653	500	1600	S11_20180413_060002	RF	0.478	female.gibbon
3	Spectrogram 1	1	624.291	629.471	500	1600	S11_20180413_060002	SVM	0.255	female.gibbon
4	Spectrogram 1	1	624.291	629.471	500	1600	S11_20180413_060002	RF	0.438	female.gibbon
5	Spectrogram 1	1	645.192	650.662	500	1600	S11_20180413_060002	SVM	0.298	female.gibbon
6	Spectrogram 1	1	645.192	650.662	500	1600	S11_20180413_060002	RF	0.378	female.gibbon
7	Spectrogram 1	1	780.536	785.816	500	1600	S11_20180413_060002	SVM	0.201	female.gibbon
8	Spectrogram 1	1	780.536	785.816	500	1600	S11_20180413_060002	RF	0.33	female.gibbon
9	Spectrogram 1	1	987.853	994.053	500	1600	S11_20180413_060002	SVM	0.073	female.gibbon
10	Spectrogram 1	1	987.853	994.053	500	1600	S11_20180413_060002	RF	0.194	female.gibbon
11	Spectrogram 1	1	1031.984	1037.125	500	1600	S11_20180413_060002	SVM	0.222	female.gibbon
12	Spectrogram 1	1	1031.984	1037.125	500	1600	S11_20180413_060002	RF	0.194	female.gibbon
13	Spectrogram 1	1	1297.413	1302.633	500	1600	S11_20180413_060002	SVM	0.243	female.gibbon
14	Spectrogram 1	1	1297.413	1302.633	500	1600	S11_20180413_060002	RF	0.2	female.gibbon
15	Spectrogram 1	1	1306.004	1313.434	500	1600	S11_20180413_060002	SVM	0.134	female.gibbon
16	Spectrogram 1	1	1306.004	1313.434	500	1600	S11_20180413_060002	RF	0.248	female.gibbon
17	Spectrogram 1	1	1644.955	1650.965	500	1600	S11_20180413_060002	SVM	0.299	female.gibbon
18	Spectrogram 1	1	1644.955	1650.965	500	1600	S11_20180413_060002	RF	0.234	female.gibbon
19	Spectrogram 1	1	1836.311	1841.381	500	1600	S11_20180413_060002	SVM	0.366	female.gibbon
20	Spectrogram 1	1	1836.311	1841.381	500	1600	S11_20180413_060002	RF	0.31	female.gibbon
21	Spectrogram 1	1	1847.722	1854.692	500	1600	S11_20180413_060002	SVM	0.191	female.gibbon
22	Spectrogram 1	1	1847.722	1854.692	500	1600	S11_20180413_060002	RF	0.336	female.gibbon
23	Spectrogram 1	1	1928.874	1934.215	500	1600	S11_20180413_060002	SVM	0.289	female.gibbon
24	Spectrogram 1	1	1928.874	1934.215	500	1600	S11_20180413_060002	RF	0.286	female.gibbon
25	Spectrogram 1	1	1940.715	1946.105	500	1600	S11_20180413_060002	SVM	0.14	female.gibbon
26	Spectrogram 1	1	1940.715	1946.105	500	1600	S11_20180413_060002	RF	0.16	female.gibbon
27	Spectrogram 1	1	2129.671	2134.791	500	1600	S11_20180413_060002	SVM	0.235	female.gibbon
28	Spectrogram 1	1	2129.671	2134.791	500	1600	S11_20180413_060002	RF	0.22	female.gibbon
29	Spectrogram 1	1	2493.033	2499.083	500	1600	S11_20180413_060002	SVM	0.167	female.gibbon
30	Spectrogram 1	1	2493.033	2499.083	500	1600	S11_20180413_060002	RF	0.328	female.gibbon
31	Spectrogram 1	1	2867.746	2882.916	500	1600	S11_20180413_060002	SVM	0.231	female.gibbon
32	Spectrogram 1	1	2867.746	2882.916	500	1600	S11_20180413_060002	RF	0.336	female.gibbon
33	Spectrogram 1	1	3154.365	3160.725	500	1600	S11_20180413_060002	SVM	0.181	female.gibbon
34	Spectrogram 1	1	3154.365	3160.725	500	1600	S11_20180413_060002	RF	0.266	female.gibbon
35	Spectrogram 1	1	3335.511	3347.452	500	1600	S11_20180413_060002	SVM	0.1725	female.gibbon
36	Spectrogram 1	1	3335.511	3347.452	500	1600	S11_20180413_060002	RF	0.214	female.gibbon
37	Spectrogram 1	1	4185.53	4191.69	500	1600	S11_20180413_060002	SVM	0.022	female.gibbon
38	Spectrogram 1	1	4185.53	4191.69	500	1600	S11_20180413_060002	RF	0.124	female.gibbon
