Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	21.161	27.051	500	1600	S14_20180220_080003	SVM	0.196	female.gibbon
2	Spectrogram 1	1	21.161	27.051	500	1600	S14_20180220_080003	RF	0.216	female.gibbon
3	Spectrogram 1	1	210.567	215.857	500	1600	S14_20180220_080003	SVM	0.236	female.gibbon
4	Spectrogram 1	1	210.567	215.857	500	1600	S14_20180220_080003	RF	0.126	female.gibbon
5	Spectrogram 1	1	1117.277	1122.877	500	1600	S14_20180220_080003	SVM	0.149	female.gibbon
6	Spectrogram 1	1	1117.277	1122.877	500	1600	S14_20180220_080003	RF	0.094	female.gibbon
7	Spectrogram 1	1	1615.854	1621.014	500	1600	S14_20180220_080003	SVM	0.087	female.gibbon
8	Spectrogram 1	1	1615.854	1621.014	500	1600	S14_20180220_080003	RF	0.092	female.gibbon
9	Spectrogram 1	1	1857.252	1862.322	500	1600	S14_20180220_080003	SVM	0.305	female.gibbon
10	Spectrogram 1	1	1857.252	1862.322	500	1600	S14_20180220_080003	RF	0.21	female.gibbon
11	Spectrogram 1	1	1892.103	1898.773	500	1600	S14_20180220_080003	SVM	0.505	female.gibbon
12	Spectrogram 1	1	1892.103	1898.773	500	1600	S14_20180220_080003	RF	0.376	female.gibbon
13	Spectrogram 1	1	2150.942	2161.372	500	1600	S14_20180220_080003	SVM	0.067	female.gibbon
14	Spectrogram 1	1	2150.942	2161.372	500	1600	S14_20180220_080003	RF	0.152	female.gibbon
15	Spectrogram 1	1	2184.473	2196.253	500	1600	S14_20180220_080003	SVM	0.835	female.gibbon
16	Spectrogram 1	1	2184.473	2196.253	500	1600	S14_20180220_080003	RF	0.654	female.gibbon
17	Spectrogram 1	1	2297.917	2307.187	500	1600	S14_20180220_080003	SVM	0.908	female.gibbon
18	Spectrogram 1	1	2297.917	2307.187	500	1600	S14_20180220_080003	RF	0.888	female.gibbon
19	Spectrogram 1	1	2437.711	2447.962	500	1600	S14_20180220_080003	SVM	0.967	female.gibbon
20	Spectrogram 1	1	2437.711	2447.962	500	1600	S14_20180220_080003	RF	0.938	female.gibbon
21	Spectrogram 1	1	2669.839	2683.48	500	1600	S14_20180220_080003	SVM	0.116	female.gibbon
22	Spectrogram 1	1	2669.839	2683.48	500	1600	S14_20180220_080003	RF	0.2	female.gibbon
23	Spectrogram 1	1	2684.49	2692.26	500	1600	S14_20180220_080003	SVM	0.367	female.gibbon
24	Spectrogram 1	1	2684.49	2692.26	500	1600	S14_20180220_080003	RF	0.224	female.gibbon
25	Spectrogram 1	1	3141.695	3150.755	500	1600	S14_20180220_080003	SVM	0.47	female.gibbon
26	Spectrogram 1	1	3141.695	3150.755	500	1600	S14_20180220_080003	RF	0.456	female.gibbon
27	Spectrogram 1	1	3277.659	3282.859	500	1600	S14_20180220_080003	SVM	0.614	female.gibbon
28	Spectrogram 1	1	3277.659	3282.859	500	1600	S14_20180220_080003	RF	0.412	female.gibbon
29	Spectrogram 1	1	3325.061	3331.611	500	1600	S14_20180220_080003	SVM	0.623	female.gibbon
30	Spectrogram 1	1	3325.061	3331.611	500	1600	S14_20180220_080003	RF	0.27	female.gibbon
31	Spectrogram 1	1	3500.227	3516.227	500	1600	S14_20180220_080003	SVM	0.188	female.gibbon
32	Spectrogram 1	1	3500.227	3516.227	500	1600	S14_20180220_080003	RF	0.228	female.gibbon
