Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
36	Spectrogram 1	1	2421.721	2437.391	500	1600	S14_20180313_080003	SVM	0.998	female.gibbon
37	Spectrogram 1	1	2443.591	2450.922	500	1600	S14_20180313_080003	RF	0.434	female.gibbon
38	Spectrogram 1	1	2443.591	2450.922	500	1600	S14_20180313_080003	SVM	0.248	female.gibbon
39	Spectrogram 1	1	2510.534	2523.664	500	1600	S14_20180313_080003	RF	0.188	female.gibbon
40	Spectrogram 1	1	2510.534	2523.664	500	1600	S14_20180313_080003	SVM	0.224	female.gibbon
41	Spectrogram 1	1	2545.985	2564.416	500	1600	S14_20180313_080003	RF	0.836	female.gibbon
42	Spectrogram 1	1	2545.985	2564.416	500	1600	S14_20180313_080003	SVM	0.99	female.gibbon
43	Spectrogram 1	1	2602.957	2609.667	500	1600	S14_20180313_080003	RF	0.636	female.gibbon
44	Spectrogram 1	1	2602.957	2609.667	500	1600	S14_20180313_080003	SVM	0.989	female.gibbon
45	Spectrogram 1	1	2725.851	2736.191	500	1600	S14_20180313_080003	RF	0.57	female.gibbon
46	Spectrogram 1	1	2725.851	2736.191	500	1600	S14_20180313_080003	SVM	0.9	female.gibbon
47	Spectrogram 1	1	2780.553	2790.533	500	1600	S14_20180313_080003	RF	0.406	female.gibbon
48	Spectrogram 1	1	2780.553	2790.533	500	1600	S14_20180313_080003	SVM	0.943	female.gibbon
49	Spectrogram 1	1	3600	3605.96	500	1600	S14_20180313_080003	RF	0	female.gibbon
50	Spectrogram 1	1	3600	3605.96	500	1600	S14_20180313_080003	SVM	0	female.gibbon
51	Spectrogram 1	1	3701.103	3708.284	500	1600	S14_20180313_080003	RF	0.026	female.gibbon
52	Spectrogram 1	1	3701.103	3708.284	500	1600	S14_20180313_080003	SVM	0.002	female.gibbon
53	Spectrogram 1	1	3713.544	3718.874	500	1600	S14_20180313_080003	RF	0.156	female.gibbon
54	Spectrogram 1	1	3713.544	3718.874	500	1600	S14_20180313_080003	SVM	0.011	female.gibbon
55	Spectrogram 1	1	4019.084	4025.734	500	1600	S14_20180313_080003	RF	0.466	female.gibbon
56	Spectrogram 1	1	4019.084	4025.734	500	1600	S14_20180313_080003	SVM	0.292	female.gibbon
57	Spectrogram 1	1	4275.663	4280.853	500	1600	S14_20180313_080003	RF	0.004	female.gibbon
58	Spectrogram 1	1	4275.663	4280.853	500	1600	S14_20180313_080003	SVM	0	female.gibbon
59	Spectrogram 1	1	4902.693	4908.014	500	1600	S14_20180313_080003	RF	0.004	female.gibbon
60	Spectrogram 1	1	4902.693	4908.014	500	1600	S14_20180313_080003	SVM	0	female.gibbon
61	Spectrogram 1	1	5217.084	5222.334	500	1600	S14_20180313_080003	RF	0	female.gibbon
62	Spectrogram 1	1	5217.084	5222.334	500	1600	S14_20180313_080003	SVM	0	female.gibbon
63	Spectrogram 1	1	5357.659	5363.389	500	1600	S14_20180313_080003	RF	0	female.gibbon
64	Spectrogram 1	1	5357.659	5363.389	500	1600	S14_20180313_080003	SVM	0	female.gibbon
65	Spectrogram 1	1	5768.262	5773.952	500	1600	S14_20180313_080003	RF	0	female.gibbon
66	Spectrogram 1	1	5768.262	5773.952	500	1600	S14_20180313_080003	SVM	0	female.gibbon
67	Spectrogram 1	1	6115.494	6120.764	500	1600	S14_20180313_080003	RF	0.008	female.gibbon
68	Spectrogram 1	1	6115.494	6120.764	500	1600	S14_20180313_080003	SVM	0	female.gibbon
69	Spectrogram 1	1	6127.794	6133.024	500	1600	S14_20180313_080003	RF	0	female.gibbon
70	Spectrogram 1	1	6127.794	6133.024	500	1600	S14_20180313_080003	SVM	0	female.gibbon
71	Spectrogram 1	1	6401.823	6408.944	500	1600	S14_20180313_080003	RF	0.004	female.gibbon
72	Spectrogram 1	1	6401.823	6408.944	500	1600	S14_20180313_080003	SVM	0	female.gibbon
