Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	21.501	27.091	500	1600	S19_20180214_060002	RF	0.13	female.gibbon
2	Spectrogram 1	1	21.501	27.091	500	1600	S19_20180214_060002	SVM	0.029	female.gibbon
3	Spectrogram 1	1	32.691	40.301	500	1600	S19_20180214_060002	RF	0.154	female.gibbon
4	Spectrogram 1	1	32.691	40.301	500	1600	S19_20180214_060002	SVM	0.039	female.gibbon
5	Spectrogram 1	1	43.411	48.762	500	1600	S19_20180214_060002	RF	0.084	female.gibbon
6	Spectrogram 1	1	43.411	48.762	500	1600	S19_20180214_060002	SVM	0.016	female.gibbon
7	Spectrogram 1	1	67.542	72.822	500	1600	S19_20180214_060002	RF	0.12	female.gibbon
8	Spectrogram 1	1	67.542	72.822	500	1600	S19_20180214_060002	SVM	0.024	female.gibbon
9	Spectrogram 1	1	79.203	85.533	500	1600	S19_20180214_060002	RF	0.32	female.gibbon
10	Spectrogram 1	1	79.203	85.533	500	1600	S19_20180214_060002	SVM	0.039	female.gibbon
11	Spectrogram 1	1	169.006	174.276	500	1600	S19_20180214_060002	RF	0.194	female.gibbon
12	Spectrogram 1	1	169.006	174.276	500	1600	S19_20180214_060002	SVM	0.039	female.gibbon
13	Spectrogram 1	1	190.196	197.567	500	1600	S19_20180214_060002	RF	0.29	female.gibbon
14	Spectrogram 1	1	190.196	197.567	500	1600	S19_20180214_060002	SVM	0.044	female.gibbon
15	Spectrogram 1	1	202.687	209.397	500	1600	S19_20180214_060002	RF	0.192	female.gibbon
16	Spectrogram 1	1	202.687	209.397	500	1600	S19_20180214_060002	SVM	0.046	female.gibbon
17	Spectrogram 1	1	211.697	217.017	500	1600	S19_20180214_060002	RF	0.032	female.gibbon
18	Spectrogram 1	1	211.697	217.017	500	1600	S19_20180214_060002	SVM	0.009	female.gibbon
19	Spectrogram 1	1	375.553	381.123	500	1600	S19_20180214_060002	RF	0.094	female.gibbon
20	Spectrogram 1	1	375.553	381.123	500	1600	S19_20180214_060002	SVM	0.027	female.gibbon
21	Spectrogram 1	1	401.833	407.394	500	1600	S19_20180214_060002	RF	0.338	female.gibbon
22	Spectrogram 1	1	401.833	407.394	500	1600	S19_20180214_060002	SVM	0.151	female.gibbon
23	Spectrogram 1	1	411.844	418.084	500	1600	S19_20180214_060002	RF	0.07	female.gibbon
24	Spectrogram 1	1	411.844	418.084	500	1600	S19_20180214_060002	SVM	0.014	female.gibbon
25	Spectrogram 1	1	446.035	453.115	500	1600	S19_20180214_060002	RF	0.202	female.gibbon
26	Spectrogram 1	1	446.035	453.115	500	1600	S19_20180214_060002	SVM	0.048	female.gibbon
27	Spectrogram 1	1	454.355	468.506	500	1600	S19_20180214_060002	RF	0.124	female.gibbon
28	Spectrogram 1	1	454.355	468.506	500	1600	S19_20180214_060002	SVM	0.046	female.gibbon
29	Spectrogram 1	1	469.626	491.886	500	1600	S19_20180214_060002	RF	0.084	female.gibbon
30	Spectrogram 1	1	469.626	491.886	500	1600	S19_20180214_060002	SVM	0.0125	female.gibbon
31	Spectrogram 1	1	528.508	533.718	500	1600	S19_20180214_060002	RF	0.294	female.gibbon
32	Spectrogram 1	1	528.508	533.718	500	1600	S19_20180214_060002	SVM	0.08	female.gibbon
33	Spectrogram 1	1	557.219	564.469	500	1600	S19_20180214_060002	RF	0.16	female.gibbon
34	Spectrogram 1	1	557.219	564.469	500	1600	S19_20180214_060002	SVM	0.059	female.gibbon
35	Spectrogram 1	1	601.65	606.81	500	1600	S19_20180214_060002	RF	0.186	female.gibbon
36	Spectrogram 1	1	601.65	606.81	500	1600	S19_20180214_060002	SVM	0.061	female.gibbon
37	Spectrogram 1	1	652.632	657.722	500	1600	S19_20180214_060002	RF	0.272	female.gibbon
38	Spectrogram 1	1	652.632	657.722	500	1600	S19_20180214_060002	SVM	0.108	female.gibbon
