Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	338.961	344.221	500	1600	S11_20180322_060002	RF	0.074	female.gibbon
2	Spectrogram 1	1	338.961	344.221	500	1600	S11_20180322_060002	SVM	0	female.gibbon
3	Spectrogram 1	1	604.54	614.38	500	1600	S11_20180322_060002	RF	0.014	female.gibbon
4	Spectrogram 1	1	604.54	614.38	500	1600	S11_20180322_060002	SVM	0	female.gibbon
5	Spectrogram 1	1	619.801	627.761	500	1600	S11_20180322_060002	RF	0.01	female.gibbon
6	Spectrogram 1	1	619.801	627.761	500	1600	S11_20180322_060002	SVM	0	female.gibbon
7	Spectrogram 1	1	636.171	654.852	500	1600	S11_20180322_060002	RF	0.046	female.gibbon
8	Spectrogram 1	1	636.171	654.852	500	1600	S11_20180322_060002	SVM	0	female.gibbon
9	Spectrogram 1	1	664.782	671.102	500	1600	S11_20180322_060002	RF	0.04	female.gibbon
10	Spectrogram 1	1	664.782	671.102	500	1600	S11_20180322_060002	SVM	0	female.gibbon
11	Spectrogram 1	1	674.653	680.823	500	1600	S11_20180322_060002	RF	0.018	female.gibbon
12	Spectrogram 1	1	674.653	680.823	500	1600	S11_20180322_060002	SVM	0	female.gibbon
13	Spectrogram 1	1	680.823	686.023	500	1600	S11_20180322_060002	RF	0.092	female.gibbon
14	Spectrogram 1	1	680.823	686.023	500	1600	S11_20180322_060002	SVM	0.002	female.gibbon
15	Spectrogram 1	1	988.693	995.303	500	1600	S11_20180322_060002	RF	0.012	female.gibbon
16	Spectrogram 1	1	988.693	995.303	500	1600	S11_20180322_060002	SVM	0.011	female.gibbon
17	Spectrogram 1	1	1088.026	1093.096	500	1600	S11_20180322_060002	RF	0.196	female.gibbon
18	Spectrogram 1	1	1088.026	1093.096	500	1600	S11_20180322_060002	SVM	0.004	female.gibbon
19	Spectrogram 1	1	1316.884	1323.574	500	1600	S11_20180322_060002	RF	0.058	female.gibbon
20	Spectrogram 1	1	1316.884	1323.574	500	1600	S11_20180322_060002	SVM	0.011	female.gibbon
21	Spectrogram 1	1	1386.976	1393.396	500	1600	S11_20180322_060002	RF	0.098	female.gibbon
22	Spectrogram 1	1	1386.976	1393.396	500	1600	S11_20180322_060002	SVM	0.011	female.gibbon
23	Spectrogram 1	1	1545.362	1551.422	500	1600	S11_20180322_060002	RF	0.19	female.gibbon
24	Spectrogram 1	1	1545.362	1551.422	500	1600	S11_20180322_060002	SVM	0.007	female.gibbon
25	Spectrogram 1	1	1552.502	1560.812	500	1600	S11_20180322_060002	RF	0.014	female.gibbon
26	Spectrogram 1	1	1552.502	1560.812	500	1600	S11_20180322_060002	SVM	0	female.gibbon
27	Spectrogram 1	1	1645.015	1653.645	500	1600	S11_20180322_060002	RF	0.062	female.gibbon
28	Spectrogram 1	1	1645.015	1653.645	500	1600	S11_20180322_060002	SVM	0.037	female.gibbon
29	Spectrogram 1	1	1656.615	1667.246	500	1600	S11_20180322_060002	RF	0.066	female.gibbon
30	Spectrogram 1	1	1656.615	1667.246	500	1600	S11_20180322_060002	SVM	0.012	female.gibbon
31	Spectrogram 1	1	1774.859	1782.079	500	1600	S11_20180322_060002	RF	0.146	female.gibbon
32	Spectrogram 1	1	1774.859	1782.079	500	1600	S11_20180322_060002	SVM	0.007	female.gibbon
33	Spectrogram 1	1	1811.49	1816.661	500	1600	S11_20180322_060002	RF	0.176	female.gibbon
34	Spectrogram 1	1	1811.49	1816.661	500	1600	S11_20180322_060002	SVM	0.076	female.gibbon
35	Spectrogram 1	1	1937.805	1944.145	500	1600	S11_20180322_060002	RF	0.088	female.gibbon
36	Spectrogram 1	1	1937.805	1944.145	500	1600	S11_20180322_060002	SVM	0.005	female.gibbon
37	Spectrogram 1	1	2325.348	2330.788	500	1600	S11_20180322_060002	RF	0.012	female.gibbon
38	Spectrogram 1	1	2325.348	2330.788	500	1600	S11_20180322_060002	SVM	0.003	female.gibbon
39	Spectrogram 1	1	2416.201	2421.991	500	1600	S11_20180322_060002	RF	0.022	female.gibbon
40	Spectrogram 1	1	2416.201	2421.991	500	1600	S11_20180322_060002	SVM	0.002	female.gibbon
41	Spectrogram 1	1	3183.966	3193.346	500	1600	S11_20180322_060002	RF	0.72	female.gibbon
42	Spectrogram 1	1	3183.966	3193.346	500	1600	S11_20180322_060002	SVM	0.715	female.gibbon
43	Spectrogram 1	1	3248.018	3257.249	500	1600	S11_20180322_060002	RF	0.98	female.gibbon
44	Spectrogram 1	1	3248.018	3257.249	500	1600	S11_20180322_060002	SVM	0.999	female.gibbon
45	Spectrogram 1	1	3300	3305.85	500	1600	S11_20180322_060002	RF	0.958	female.gibbon
46	Spectrogram 1	1	3300	3305.85	500	1600	S11_20180322_060002	SVM	0.998	female.gibbon
47	Spectrogram 1	1	3379.923	3390.443	500	1600	S11_20180322_060002	RF	0.986	female.gibbon
48	Spectrogram 1	1	3379.923	3390.443	500	1600	S11_20180322_060002	SVM	0.999	female.gibbon
49	Spectrogram 1	1	3431.354	3436.965	500	1600	S11_20180322_060002	RF	0.128	female.gibbon
50	Spectrogram 1	1	3431.354	3436.965	500	1600	S11_20180322_060002	SVM	0.022	female.gibbon
