Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	247.488	254.159	500	1600	S17_20180228_060002	RF	0.008	female.gibbon
2	Spectrogram 1	1	247.488	254.159	500	1600	S17_20180228_060002	SVM	0.008	female.gibbon
3	Spectrogram 1	1	638.631	644.091	500	1600	S17_20180228_060002	RF	0.108	female.gibbon
4	Spectrogram 1	1	638.631	644.091	500	1600	S17_20180228_060002	SVM	0.005	female.gibbon
5	Spectrogram 1	1	722.394	727.934	500	1600	S17_20180228_060002	RF	0.038	female.gibbon
6	Spectrogram 1	1	722.394	727.934	500	1600	S17_20180228_060002	SVM	0.003	female.gibbon
7	Spectrogram 1	1	994.083	1000.753	500	1600	S17_20180228_060002	RF	0.11	female.gibbon
8	Spectrogram 1	1	994.083	1000.753	500	1600	S17_20180228_060002	SVM	0.018	female.gibbon
9	Spectrogram 1	1	1044.275	1062.955	500	1600	S17_20180228_060002	RF	0.063	female.gibbon
10	Spectrogram 1	1	1044.275	1062.955	500	1600	S17_20180228_060002	SVM	0.0095	female.gibbon
11	Spectrogram 1	1	1160.399	1166.529	500	1600	S17_20180228_060002	RF	0.084	female.gibbon
12	Spectrogram 1	1	1160.399	1166.529	500	1600	S17_20180228_060002	SVM	0.003	female.gibbon
13	Spectrogram 1	1	1287.923	1295.073	500	1600	S17_20180228_060002	RF	0.066	female.gibbon
14	Spectrogram 1	1	1287.923	1295.073	500	1600	S17_20180228_060002	SVM	0.016	female.gibbon
15	Spectrogram 1	1	1374.096	1379.976	500	1600	S17_20180228_060002	RF	0.12	female.gibbon
16	Spectrogram 1	1	1374.096	1379.976	500	1600	S17_20180228_060002	SVM	0.02	female.gibbon
17	Spectrogram 1	1	1476.929	1486.6	500	1600	S17_20180228_060002	RF	0.066	female.gibbon
18	Spectrogram 1	1	1476.929	1486.6	500	1600	S17_20180228_060002	SVM	0.019	female.gibbon
19	Spectrogram 1	1	1489.08	1496.37	500	1600	S17_20180228_060002	RF	0.042	female.gibbon
20	Spectrogram 1	1	1489.08	1496.37	500	1600	S17_20180228_060002	SVM	0.009	female.gibbon
21	Spectrogram 1	1	1554.282	1561.382	500	1600	S17_20180228_060002	RF	0.108	female.gibbon
22	Spectrogram 1	1	1554.282	1561.382	500	1600	S17_20180228_060002	SVM	0.026	female.gibbon
23	Spectrogram 1	1	1870.702	1876.103	500	1600	S17_20180228_060002	RF	0.016	female.gibbon
24	Spectrogram 1	1	1870.702	1876.103	500	1600	S17_20180228_060002	SVM	0.003	female.gibbon
25	Spectrogram 1	1	1948.335	1956.055	500	1600	S17_20180228_060002	RF	0.018	female.gibbon
26	Spectrogram 1	1	1948.335	1956.055	500	1600	S17_20180228_060002	SVM	0.003	female.gibbon
27	Spectrogram 1	1	2048.158	2053.999	500	1600	S17_20180228_060002	RF	0.008	female.gibbon
28	Spectrogram 1	1	2048.158	2053.999	500	1600	S17_20180228_060002	SVM	0.004	female.gibbon
29	Spectrogram 1	1	2091.65	2098.22	500	1600	S17_20180228_060002	RF	0.004	female.gibbon
30	Spectrogram 1	1	2091.65	2098.22	500	1600	S17_20180228_060002	SVM	0.003	female.gibbon
31	Spectrogram 1	1	2147.922	2153.322	500	1600	S17_20180228_060002	RF	0.018	female.gibbon
32	Spectrogram 1	1	2147.922	2153.322	500	1600	S17_20180228_060002	SVM	0.003	female.gibbon
33	Spectrogram 1	1	2218.214	2223.494	500	1600	S17_20180228_060002	RF	0.034	female.gibbon
34	Spectrogram 1	1	2218.214	2223.494	500	1600	S17_20180228_060002	SVM	0.004	female.gibbon
35	Spectrogram 1	1	2380.849	2387.77	500	1600	S17_20180228_060002	RF	0.012	female.gibbon
36	Spectrogram 1	1	2380.849	2387.77	500	1600	S17_20180228_060002	SVM	0.003	female.gibbon
37	Spectrogram 1	1	2404.6	2411.21	500	1600	S17_20180228_060002	RF	0.008	female.gibbon
38	Spectrogram 1	1	2404.6	2411.21	500	1600	S17_20180228_060002	SVM	0	female.gibbon
39	Spectrogram 1	1	2437.831	2443.341	500	1600	S17_20180228_060002	RF	0.01	female.gibbon
40	Spectrogram 1	1	2437.831	2443.341	500	1600	S17_20180228_060002	SVM	0.012	female.gibbon
41	Spectrogram 1	1	2479.343	2484.553	500	1600	S17_20180228_060002	RF	0.018	female.gibbon
42	Spectrogram 1	1	2479.343	2484.553	500	1600	S17_20180228_060002	SVM	0.004	female.gibbon
43	Spectrogram 1	1	2568.806	2574.356	500	1600	S17_20180228_060002	RF	0.01	female.gibbon
44	Spectrogram 1	1	2568.806	2574.356	500	1600	S17_20180228_060002	SVM	0.004	female.gibbon
45	Spectrogram 1	1	2602.027	2607.327	500	1600	S17_20180228_060002	RF	0.004	female.gibbon
46	Spectrogram 1	1	2602.027	2607.327	500	1600	S17_20180228_060002	SVM	0	female.gibbon
47	Spectrogram 1	1	2638.668	2644.318	500	1600	S17_20180228_060002	RF	0.002	female.gibbon
48	Spectrogram 1	1	2638.668	2644.318	500	1600	S17_20180228_060002	SVM	0	female.gibbon
49	Spectrogram 1	1	2670.669	2677.149	500	1600	S17_20180228_060002	RF	0.01	female.gibbon
50	Spectrogram 1	1	2670.669	2677.149	500	1600	S17_20180228_060002	SVM	0.003	female.gibbon
51	Spectrogram 1	1	2700.76	2707.8	500	1600	S17_20180228_060002	RF	0.028	female.gibbon
52	Spectrogram 1	1	2700.76	2707.8	500	1600	S17_20180228_060002	SVM	0	female.gibbon
53	Spectrogram 1	1	2710.16	2715.801	500	1600	S17_20180228_060002	RF	0.056	female.gibbon
54	Spectrogram 1	1	2710.16	2715.801	500	1600	S17_20180228_060002	SVM	0.007	female.gibbon
