Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	397.343	416.734	500	1600	S10_20180702_060002	SVM	0.009	female.gibbon
2	Spectrogram 1	1	699.413	706.754	500	1600	S10_20180702_060002	SVM	0	female.gibbon
3	Spectrogram 1	1	747.195	756.675	500	1600	S10_20180702_060002	SVM	0.009	female.gibbon
4	Spectrogram 1	1	759.805	765.176	500	1600	S10_20180702_060002	SVM	0	female.gibbon
5	Spectrogram 1	1	823.648	848.168	500	1600	S10_20180702_060002	SVM	0	female.gibbon
6	Spectrogram 1	1	991.093	1014.064	500	1600	S10_20180702_060002	SVM	0.002	female.gibbon
7	Spectrogram 1	1	1040.745	1048.185	500	1600	S10_20180702_060002	SVM	0	female.gibbon
8	Spectrogram 1	1	1581.463	1586.553	500	1600	S10_20180702_060002	SVM	0.002	female.gibbon
9	Spectrogram 1	1	1740.408	1747.368	500	1600	S10_20180702_060002	SVM	0	female.gibbon
10	Spectrogram 1	1	2749.252	2754.742	500	1600	S10_20180702_060002	SVM	0	female.gibbon
11	Spectrogram 1	1	3063.422	3068.602	500	1600	S10_20180702_060002	SVM	0.011	female.gibbon
12	Spectrogram 1	1	4864.032	4871.692	500	1600	S10_20180702_060002	SVM	0.011	female.gibbon
13	Spectrogram 1	1	5933.298	5939.388	500	1600	S10_20180702_060002	SVM	0	female.gibbon
14	Spectrogram 1	1	5947.668	5970.979	500	1600	S10_20180702_060002	SVM	0	female.gibbon
15	Spectrogram 1	1	6061.812	6070.342	500	1600	S10_20180702_060002	SVM	0.315	female.gibbon
16	Spectrogram 1	1	6097.683	6104.153	500	1600	S10_20180702_060002	SVM	0.919	female.gibbon
17	Spectrogram 1	1	6109.454	6123.254	500	1600	S10_20180702_060002	SVM	0	female.gibbon
18	Spectrogram 1	1	6190.486	6195.557	500	1600	S10_20180702_060002	SVM	0.994	female.gibbon
19	Spectrogram 1	1	6326.721	6332.541	500	1600	S10_20180702_060002	SVM	0.807	female.gibbon
20	Spectrogram 1	1	6472.356	6477.416	500	1600	S10_20180702_060002	SVM	0.111	female.gibbon
21	Spectrogram 1	1	6685.253	6691.523	500	1600	S10_20180702_060002	SVM	0.002	female.gibbon
22	Spectrogram 1	1	7091.861	7097.401	500	1600	S10_20180702_060002	SVM	0.762	female.gibbon
23	Spectrogram 1	1	7162.225	7167.515	500	1600	S10_20180702_060002	SVM	0	female.gibbon
