Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	192.856	198.737	500	1600	S14_20180223_060002	RF	0	female.gibbon
2	Spectrogram 1	1	192.856	198.737	500	1600	S14_20180223_060002	SVM	0	female.gibbon
3	Spectrogram 1	1	652.932	658.532	500	1600	S14_20180223_060002	RF	0	female.gibbon
4	Spectrogram 1	1	652.932	658.532	500	1600	S14_20180223_060002	SVM	0	female.gibbon
5	Spectrogram 1	1	798.207	803.987	500	1600	S14_20180223_060002	RF	0.006	female.gibbon
6	Spectrogram 1	1	798.207	803.987	500	1600	S14_20180223_060002	SVM	0	female.gibbon
7	Spectrogram 1	1	813.897	821.717	500	1600	S14_20180223_060002	RF	0.018	female.gibbon
8	Spectrogram 1	1	813.897	821.717	500	1600	S14_20180223_060002	SVM	0.002	female.gibbon
9	Spectrogram 1	1	830.168	835.498	500	1600	S14_20180223_060002	RF	0.014	female.gibbon
10	Spectrogram 1	1	830.168	835.498	500	1600	S14_20180223_060002	SVM	0	female.gibbon
11	Spectrogram 1	1	978.203	983.793	500	1600	S14_20180223_060002	RF	0.004	female.gibbon
12	Spectrogram 1	1	978.203	983.793	500	1600	S14_20180223_060002	SVM	0	female.gibbon
13	Spectrogram 1	1	1250.952	1258.152	500	1600	S14_20180223_060002	RF	0	female.gibbon
14	Spectrogram 1	1	1250.952	1258.152	500	1600	S14_20180223_060002	SVM	0	female.gibbon
15	Spectrogram 1	1	1377.076	1383.286	500	1600	S14_20180223_060002	RF	0.002	female.gibbon
16	Spectrogram 1	1	1377.076	1383.286	500	1600	S14_20180223_060002	SVM	0	female.gibbon
17	Spectrogram 1	1	1592.783	1598.923	500	1600	S14_20180223_060002	RF	0.002	female.gibbon
18	Spectrogram 1	1	1592.783	1598.923	500	1600	S14_20180223_060002	SVM	0	female.gibbon
19	Spectrogram 1	1	1600.893	1609.574	500	1600	S14_20180223_060002	RF	0	female.gibbon
20	Spectrogram 1	1	1600.893	1609.574	500	1600	S14_20180223_060002	SVM	0	female.gibbon
21	Spectrogram 1	1	1913.024	1919.114	500	1600	S14_20180223_060002	RF	0.01	female.gibbon
22	Spectrogram 1	1	1913.024	1919.114	500	1600	S14_20180223_060002	SVM	0	female.gibbon
23	Spectrogram 1	1	2055.569	2061.729	500	1600	S14_20180223_060002	RF	0.002	female.gibbon
24	Spectrogram 1	1	2055.569	2061.729	500	1600	S14_20180223_060002	SVM	0	female.gibbon
25	Spectrogram 1	1	2128.251	2134.911	500	1600	S14_20180223_060002	RF	0.002	female.gibbon
26	Spectrogram 1	1	2128.251	2134.911	500	1600	S14_20180223_060002	SVM	0	female.gibbon
27	Spectrogram 1	1	2290.116	2297.147	500	1600	S14_20180223_060002	RF	0.006	female.gibbon
28	Spectrogram 1	1	2290.116	2297.147	500	1600	S14_20180223_060002	SVM	0	female.gibbon
29	Spectrogram 1	1	3286.09	3296.86	500	1600	S14_20180223_060002	RF	0.002	female.gibbon
30	Spectrogram 1	1	3286.09	3296.86	500	1600	S14_20180223_060002	SVM	0	female.gibbon
31	Spectrogram 1	1	3307.68	3312.79	500	1600	S14_20180223_060002	RF	0.072	female.gibbon
32	Spectrogram 1	1	3307.68	3312.79	500	1600	S14_20180223_060002	SVM	0.013	female.gibbon
33	Spectrogram 1	1	3346.032	3351.462	500	1600	S14_20180223_060002	RF	0.07	female.gibbon
34	Spectrogram 1	1	3346.032	3351.462	500	1600	S14_20180223_060002	SVM	0.012	female.gibbon
35	Spectrogram 1	1	3836.688	3843.158	500	1600	S14_20180223_060002	RF	0	female.gibbon
36	Spectrogram 1	1	3836.688	3843.158	500	1600	S14_20180223_060002	SVM	0	female.gibbon
37	Spectrogram 1	1	4269.672	4275.813	500	1600	S14_20180223_060002	RF	0.002	female.gibbon
38	Spectrogram 1	1	4269.672	4275.813	500	1600	S14_20180223_060002	SVM	0	female.gibbon
39	Spectrogram 1	1	4300.193	4307.474	500	1600	S14_20180223_060002	RF	0.006	female.gibbon
40	Spectrogram 1	1	4300.193	4307.474	500	1600	S14_20180223_060002	SVM	0	female.gibbon
41	Spectrogram 1	1	4336.375	4341.725	500	1600	S14_20180223_060002	RF	0.032	female.gibbon
42	Spectrogram 1	1	4336.375	4341.725	500	1600	S14_20180223_060002	SVM	0.002	female.gibbon
43	Spectrogram 1	1	4438.138	4443.818	500	1600	S14_20180223_060002	RF	0.004	female.gibbon
44	Spectrogram 1	1	4438.138	4443.818	500	1600	S14_20180223_060002	SVM	0	female.gibbon
45	Spectrogram 1	1	4650.395	4656.375	500	1600	S14_20180223_060002	RF	0	female.gibbon
46	Spectrogram 1	1	4650.395	4656.375	500	1600	S14_20180223_060002	SVM	0	female.gibbon
47	Spectrogram 1	1	5057.289	5062.339	500	1600	S14_20180223_060002	RF	0.004	female.gibbon
48	Spectrogram 1	1	5057.289	5062.339	500	1600	S14_20180223_060002	SVM	0	female.gibbon
49	Spectrogram 1	1	5175.283	5187.893	500	1600	S14_20180223_060002	RF	0.26	female.gibbon
50	Spectrogram 1	1	5175.283	5187.893	500	1600	S14_20180223_060002	SVM	0.167	female.gibbon
51	Spectrogram 1	1	5576.916	5583.146	500	1600	S14_20180223_060002	RF	0.024	female.gibbon
52	Spectrogram 1	1	5576.916	5583.146	500	1600	S14_20180223_060002	SVM	0.005	female.gibbon
