Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	205.177	212.427	500	1600	S20_20180219_080003	SVM	0.05	female.gibbon
2	Spectrogram 1	1	205.177	212.427	500	1600	S20_20180219_080003	RF	0.128	female.gibbon
3	Spectrogram 1	1	263.519	270.369	500	1600	S20_20180219_080003	SVM	0.071	female.gibbon
4	Spectrogram 1	1	263.519	270.369	500	1600	S20_20180219_080003	RF	0.112	female.gibbon
5	Spectrogram 1	1	277.369	283.55	500	1600	S20_20180219_080003	SVM	0.025	female.gibbon
6	Spectrogram 1	1	277.369	283.55	500	1600	S20_20180219_080003	RF	0.08	female.gibbon
7	Spectrogram 1	1	333.201	338.321	500	1600	S20_20180219_080003	SVM	0.171	female.gibbon
8	Spectrogram 1	1	333.201	338.321	500	1600	S20_20180219_080003	RF	0.184	female.gibbon
9	Spectrogram 1	1	430.544	435.655	500	1600	S20_20180219_080003	SVM	0.1	female.gibbon
10	Spectrogram 1	1	430.544	435.655	500	1600	S20_20180219_080003	RF	0.114	female.gibbon
11	Spectrogram 1	1	494.127	510.287	500	1600	S20_20180219_080003	SVM	0.0555	female.gibbon
12	Spectrogram 1	1	494.127	510.287	500	1600	S20_20180219_080003	RF	0.156	female.gibbon
13	Spectrogram 1	1	608.14	618.181	500	1600	S20_20180219_080003	SVM	0.048	female.gibbon
14	Spectrogram 1	1	608.14	618.181	500	1600	S20_20180219_080003	RF	0.166	female.gibbon
15	Spectrogram 1	1	619.251	628.521	500	1600	S20_20180219_080003	SVM	0.073	female.gibbon
16	Spectrogram 1	1	619.251	628.521	500	1600	S20_20180219_080003	RF	0.204	female.gibbon
17	Spectrogram 1	1	640.561	658.252	500	1600	S20_20180219_080003	SVM	0.058	female.gibbon
18	Spectrogram 1	1	640.561	658.252	500	1600	S20_20180219_080003	RF	0.132	female.gibbon
19	Spectrogram 1	1	970.072	978.073	500	1600	S20_20180219_080003	SVM	0.097	female.gibbon
20	Spectrogram 1	1	970.072	978.073	500	1600	S20_20180219_080003	RF	0.162	female.gibbon
21	Spectrogram 1	1	1035.375	1044.305	500	1600	S20_20180219_080003	SVM	0.256	female.gibbon
22	Spectrogram 1	1	1035.375	1044.305	500	1600	S20_20180219_080003	RF	0.188	female.gibbon
23	Spectrogram 1	1	1071.056	1076.266	500	1600	S20_20180219_080003	SVM	0.079	female.gibbon
24	Spectrogram 1	1	1071.056	1076.266	500	1600	S20_20180219_080003	RF	0.09	female.gibbon
25	Spectrogram 1	1	1337.255	1342.395	500	1600	S20_20180219_080003	SVM	0.127	female.gibbon
